country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
NLD,Netherlands,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,39128.299,2020
NLD,Netherlands,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,42432.972,2021
NLD,Netherlands,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,44138.759,2022
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,48633.345,1990
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,49358.111,1991
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,49008.676,1992
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,49399.113,1993
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,50476.709,1994
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,51977.853,1995
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,53481.067,1996
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,55090.331,1997
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,56320.85,1998
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,58893.225,1999
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,60710.423,2000
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,58808.865,2001
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,58025.343,2002
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,58852.095,2003
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,58520.733,2004
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,64914.509,2005
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,69379.646,2006
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,71281.554,2007
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,68737.165,2008
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,66101.48,2009
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,67302.432,2010
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,67463.195,2011
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,66867.59,2012
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,66293.047,2013
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,66167.481,2014
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,66322.636,2015
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,66799.822,2016
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,69721.122,2017
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,71504.37,2018
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,70740.302,2019
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,66042.401,2020
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,68438.347,2021
NLD,Netherlands,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,70575.202,2022
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,35604.215,1990
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,36321.725,1991
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,36519.685,1992
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,36927.078,1993
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,37998.083,1994
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,39267.835,1995
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,40686.013,1996
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,42081.856,1997
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,43138.424,1998
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,45626.527,1999
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,47137.945,2000
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,46910.941,2001
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,46587.065,2002
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,47164.691,2003
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,47860.087,2004
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,48605.6,2005
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,50729.214,2006
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,52315.244,2007
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,51224.243,2008
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,49636.747,2009
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,51571.063,2010
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,52419.186,2011
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,51285.416,2012
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,51273.408,2013
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,51664.464,2014
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,52434.717,2015
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,52540.373,2016
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,54455.464,2017
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,55850.182,2018
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,55628.176,2019
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,52499.901,2020
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,55354.904,2021
NLD,Netherlands,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,57278.31,2022
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.818,1990
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.823,1991
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.826,1992
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.83,1993
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.852,1994
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.851,1995
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.856,1996
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.857,1997
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.86,1998
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.862,1999
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.868,2000
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.872,2001
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.869,2002
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.872,2003
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.876,2004
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.872,2005
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.876,2006
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.882,2007
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.883,2008
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.886,2009
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.892,2010
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.903,2011
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.902,2012
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.904,2013
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.907,2014
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.909,2015
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.909,2016
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.913,2017
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.915,2018
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.918,2019
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.916,2020
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.921,2021
NLD,Netherlands,hdi_f,HDI female,GDI,Gender Development Index,0.925,2022
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.868,1990
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.873,1991
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.874,1992
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.875,1993
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.903,1994
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.899,1995
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.902,1996
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.903,1997
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.903,1998
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.905,1999
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.91,2000
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.91,2001
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.907,2002
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.909,2003
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.912,2004
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.92,2005
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.927,2006
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.932,2007
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.932,2008
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.932,2009
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.936,2010
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.945,2011
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.946,2012
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.949,2013
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.951,2014
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.951,2015
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.952,2016
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.956,2017
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.958,2018
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.961,2019
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.956,2020
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.958,2021
NLD,Netherlands,hdi_m,HDI male,GDI,Gender Development Index,0.964,2022
NLD,Netherlands,hdi_rank,HDI Rank,HDI,Human Development Index,10,2022
NLD,Netherlands,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,4.091,2010
NLD,Netherlands,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,4.131,2011
NLD,Netherlands,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,4.058,2012
NLD,Netherlands,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,4.251,2013
NLD,Netherlands,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,4.5,2014
NLD,Netherlands,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,4.569,2015
NLD,Netherlands,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,5.323,2016
NLD,Netherlands,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,4.929,2017
NLD,Netherlands,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,5.367,2018
NLD,Netherlands,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,5.233,2019
NLD,Netherlands,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,4.848,2020
NLD,Netherlands,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,4.988,2021
NLD,Netherlands,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,4.655,2022
NLD,Netherlands,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,14.129,2010
NLD,Netherlands,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,12.672,2011
NLD,Netherlands,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,12.672,2012
NLD,Netherlands,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,12.672,2013
NLD,Netherlands,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,13.032,2014
NLD,Netherlands,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,13.032,2015
NLD,Netherlands,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,13.117,2016
NLD,Netherlands,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,13.097,2017
NLD,Netherlands,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,13.402,2018
NLD,Netherlands,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,12.883,2019
NLD,Netherlands,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,13.813,2020
NLD,Netherlands,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,11.543,2021
NLD,Netherlands,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,11.376,2022
NLD,Netherlands,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.702,2010
NLD,Netherlands,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.565,2011
NLD,Netherlands,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.63,2012
NLD,Netherlands,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.583,2013
NLD,Netherlands,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.561,2014
NLD,Netherlands,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.3,2015
NLD,Netherlands,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.43,2016
NLD,Netherlands,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.464,2017
NLD,Netherlands,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.374,2018
NLD,Netherlands,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.488,2019
NLD,Netherlands,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.359,2020
NLD,Netherlands,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.334,2021
NLD,Netherlands,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.072,2022
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.007,1990
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.156,1991
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.359,1992
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.035,1993
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.513,1994
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.545,1995
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.55,1996
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.924,1997
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.997,1998
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.96,1999
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.122,2000
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.33,2001
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.405,2002
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.657,2003
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.231,2004
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.48,2005
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.838,2006
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.245,2007
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.377,2008
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.66,2009
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.819,2010
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.1,2011
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.049,2012
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.292,2013
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.642,2014
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.482,2015
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.547,2016
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.729,2017
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.774,2018
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.046,2019
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.638,2020
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.687,2021
NLD,Netherlands,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.451,2022
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.09,1990
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.145,1991
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.277,1992
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,79.993,1993
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.301,1994
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.355,1995
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.324,1996
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.526,1997
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.674,1998
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.438,1999
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.563,2000
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.705,2001
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.669,2002
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.926,2003
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.43,2004
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.591,2005
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.882,2006
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.303,2007
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.271,2008
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.64,2009
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.715,2010
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.848,2011
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.824,2012
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.046,2013
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.29,2014
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.128,2015
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.124,2016
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.317,2017
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.326,2018
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.556,2019
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.339,2020
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.357,2021
NLD,Netherlands,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.904,2022
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.822,1990
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.045,1991
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.304,1992
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.981,1993
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.579,1994
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.603,1995
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.648,1996
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.164,1997
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.18,1998
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.33,1999
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.534,2000
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.804,2001
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.99,2002
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.24,2003
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.871,2004
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.198,2005
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.624,2006
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.012,2007
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.311,2008
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.53,2009
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.776,2010
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.199,2011
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.144,2012
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.418,2013
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.869,2014
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.74,2015
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.879,2016
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.068,2017
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.155,2018
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.463,2019
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.919,2020
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.997,2021
NLD,Netherlands,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.944,2022
NLD,Netherlands,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,43.89,1990
NLD,Netherlands,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,44.79,1991
NLD,Netherlands,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,46.11,1992
NLD,Netherlands,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,46.54,1993
NLD,Netherlands,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,47.7,1994
NLD,Netherlands,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,48.3,1995
